country,variable,n,lag,spearman_r,spearman_p,kendall_tau,kendall_p,var_diff_std,health_diff_std,var_diff_nonzero_share,health_diff_nonzero_share,spearman_p_adj,kendall_p_adj,spearman_sig,kendall_sig
Japan,annual_heat_intensity_sum,55,2,0.18146223928921018,0.18487689189436293,0.12037037037037036,0.2363195237836726,23.169776697819582,2.686087187805779,0.6545454545454545,0.6545454545454545,0.3355173223268068,0.37646778084137733,False,False
Japan,mean_latent_heat,55,2,-0.16949024922822076,0.21605904410794938,-0.16666666666666666,0.10106509503513787,110327.10182393393,2.686087187805779,0.6545454545454545,0.6545454545454545,0.37810332718891143,0.1980875862688702,False,False
Japan,pressure_variability,55,2,-0.16120774038099542,0.23967576771762017,-0.0925925925925926,0.36232117913855566,55.2777594119329,2.686087187805779,0.6545454545454545,0.6545454545454545,0.40496940062632375,0.4672036257312955,False,False
Japan,heavy_rain_days,55,2,0.15012441138009225,0.27395754680422474,0.14308364168871834,0.1620470828732734,12.93110467104292,2.686087187805779,0.6545454545454545,0.6545454545454545,0.44746399311356705,0.28358239502822846,False,False
Japan,extreme_rain_days,55,2,0.14202106376066997,0.30098725173080315,0.12572275152355955,0.22758440947928182,4.049192462202754,2.686087187805779,0.5818181818181818,0.6545454545454545,0.47575404305836627,0.37646778084137733,False,False
Japan,drought_episodes,55,2,0.1348949372057222,0.32613589046387526,0.11145564251507056,0.2741641837752806,6.646839202242775,2.686087187805779,0.6545454545454545,0.6545454545454545,0.4842623828099966,0.38125106487040433,False,False
Japan,annual_total_evap,55,2,-0.1358331450944959,0.32275116463998577,-0.11419753086419752,0.2612225418083026,0.0005295006938118371,2.686087187805779,0.6545454545454545,0.6545454545454545,0.4842623828099966,0.37646778084137733,False,False
Japan,max_rolling_heat_stress,55,2,0.12634590768767412,0.35800395903169824,0.08950617283950618,0.3785419439513281,3.862629903826037,2.686087187805779,0.6545454545454545,0.6545454545454545,0.515946882133918,0.47560398086192507,False,False
Japan,mean_temp,55,2,0.11731044349070101,0.3936785485785955,0.07716049382716049,0.4477772746966837,0.3755126730162494,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5243540934679601,0.5351484502472561,False,False
Japan,mean_annual_net_solar,55,2,0.11414803102176042,0.40664195003637726,0.10802469135802469,0.28788345714704,241379.1219123527,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5243540934679601,0.38125106487040433,False,False
Japan,gdp,55,2,-0.11505157744145772,0.40291311257175283,-0.11419753086419752,0.2612225418083026,4370.57749859655,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5243540934679601,0.37646778084137733,False,False
Japan,health_exp,55,2,-0.11896694526014608,0.38698636636617373,-0.11419753086419752,0.2612225418083026,0.37632354035578536,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5243540934679601,0.37646778084137733,False,False
Japan,mean_cold_area,55,2,0.10179956328589715,0.459573380048329,0.11419753086419752,0.2612225418083026,0.018706195768681606,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5662533931317494,0.37646778084137733,False,False
Japan,annual_freeze_burden,55,2,0.10119719900609894,0.4622476678626526,0.10802469135802469,0.28788345714704,6.810491982028834,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5662533931317494,0.38125106487040433,False,False
Japan,min_monthly_soil_moisture,55,2,-0.0938182365785709,0.4956826054893187,-0.08333333333333333,0.4122982468257472,0.01091626921874597,2.686087187805779,0.6545454545454545,0.6545454545454545,0.5924011626579662,0.5050653523615404,False,False
Japan,pm25_mean,55,2,0.08151858698786568,0.5540795753282638,0.06789466161260499,0.5101700375508648,0.6232747231128345,2.686087187805779,0.6181818181818182,0.6545454545454545,0.6464261712163077,0.5951983771426755,False,False
Japan,no2_uncertainty,55,2,-0.0761587741631847,0.5805104686292205,-0.05797213274999454,0.6030139739541449,0.0384900179459756,2.686087187805779,0.2909090909090909,0.6545454545454545,0.6615119293681815,0.6871554586919326,False,False
Japan,mean_sensible_heat,55,2,0.05496574053158648,0.6902060559396185,0.009259259259259259,0.927417024126487,68370.45632067039,2.686087187805779,0.6545454545454545,0.6545454545454545,0.7515577053564735,0.9668815783446354,False,False
Japan,runoff_days,55,2,-0.05694110414140873,0.6796634675745707,-0.03643365782161285,0.724509581795213,5.048252022715237,2.686087187805779,0.6181818181818182,0.6545454545454545,0.7515577053564735,0.788910433510343,False,False
Japan,max_monthly_wind_speed,55,2,0.03727128981251412,0.7870400240787923,0.0,1.0,0.23986964361906968,2.686087187805779,0.6545454545454545,0.6545454545454545,0.8231603844801361,1.0,False,False
Japan,mean_annual_net_thermal,55,2,-0.03681951660266547,0.7895620014401304,-0.04938271604938271,0.6270802240219413,149331.07643376058,2.686087187805779,0.6545454545454545,0.6545454545454545,0.8231603844801361,0.698339340388071,False,False
Japan,pm25_uncertainty,55,2,-0.02466569221043301,0.8581330593748265,-0.025574903895486042,0.8047465913884468,1.5260004280462396,2.686087187805779,0.5818181818181818,0.6545454545454545,0.8760108314451355,0.8572300647398673,False,False
Japan,mean_annual_wind_speed,55,2,-0.010390783826519088,0.939982287839897,-0.0030864197530864196,0.9757759306896571,0.07782702855302887,2.686087187805779,0.6545454545454545,0.6545454545454545,0.939982287839897,0.9961045959123582,False,False
Japan,heat_episodes,54,3,0.5521626029122697,1.5014568016803934e-05,0.4446486458999438,7.622901716792905e-06,5.685687647519624,3.2997282355767066,0.8333333333333334,1.0,0.00036785691641169643,0.0003735221841228524,True,True
Japan,rural,54,3,-0.5629083544296524,9.389542092326725e-06,-0.45742482744914986,2.799472105718986e-05,0.13139311604264592,3.2997282355767066,0.2777777777777778,1.0,0.00036785691641169643,0.0006444167199775447,True,True
Japan,winter_mean_snow_density,54,3,0.5087719298245613,8.555829096637602e-05,0.35947712418300654,0.0002102868033317939,6.019435391552687,3.2997282355767066,1.0,1.0,0.0013974520857841417,0.00206081067265158,True,True
Japan,annual_cold_intensity_sum,54,3,-0.4881320949432404,0.00018084349395268055,-0.3202614379084967,0.0009599794271676934,23.70912568983771,3.2997282355767066,1.0,1.0,0.002215332800920337,0.007839831988536163,True,True
Japan,min_temp,54,3,0.47368421052631576,0.0002970579884704092,0.3986928104575163,3.945408489658437e-05,2.2069640311349272,3.2997282355767066,1.0,1.0,0.00291116828701001,0.0006444167199775447,True,True
Japan,anomaly_heat_days,54,3,0.44478844169246645,0.0007522971898226577,0.35947712418300654,0.0002102868033317939,16.834843322274626,3.2997282355767066,0.9444444444444444,1.0,0.006143760383551704,0.00206081067265158,True,True
Japan,mean_soil_moisture,54,3,-0.42827657378740963,0.0012346769311395798,-0.28104575163398693,0.003759413804135566,0.004308064521420213,3.2997282355767066,1.0,1.0,0.00864273851797706,0.01842112764026427,True,True
Japan,city,54,3,0.4015356103287511,0.0026177240847331694,0.3160312689867369,0.002338592800545706,0.45266506423332437,3.2997282355767066,0.5555555555555556,1.0,0.01602059034843127,0.01320701496574919,True,True
Japan,max_heat_intensity,54,3,0.3931888544891641,0.0032695082343737287,0.29411764705882354,0.0024257782590151574,1.6323030094044597,3.2997282355767066,1.0,1.0,0.01602059034843127,0.01320701496574919,True,True
Japan,max_temp,54,3,0.3931888544891641,0.0032695082343737287,0.29411764705882354,0.0024257782590151574,1.63230300940446,3.2997282355767066,1.0,1.0,0.01602059034843127,0.01320701496574919,True,True
Japan,annual_heat_intensity_sum,54,3,0.3766769865841073,0.004993577432370936,0.2549019607843137,0.008585752919412194,28.64200437666074,3.2997282355767066,1.0,1.0,0.022244117653288716,0.028046792870079836,True,True
Japan,max_runoff,54,3,0.31888544891640863,0.018762859680304243,0.21568627450980388,0.02616216126976346,0.06638468990916234,3.2997282355767066,1.0,1.0,0.06855581452246451,0.07121921678991164,False,False
Japan,mean_caution_area,54,3,0.31682146542827655,0.019587375577847,0.2679738562091503,0.0057290619335585834,0.020245145565553645,3.2997282355767066,1.0,1.0,0.06855581452246451,0.023393669562030883,False,True
